"Id produit";"Nom";"Référence interne";"Prix";"Prix HT";"Prix barré";"Frais de port";"Ecotaxe";"Monnaie";"Catégorie";"Id catégorie NetAff";"Catégorie marchand";"Url";"Modèle";"Marque";"EAN";"Descriptif";"Garantie";"Disponibilité";"Délais de livraison";"Quantité";"Indicateur de stock";"Indicateur de nouveauté";"Indicateur de promotion";"Indicateur de soldes";"Indicateur de performance";"Url image petite";"Url image moyenne";"Url image grande";"Url de tracking des affichages";"Mots-clés";"Référence constructeur";"Url image marchand"
"75250811510253";"Bandeau Running Gore Pulse Windstopper";"1101337";"23,60";"0,00";"29,60";"6,90";"0,00";"€";"Non classé";"20";"Soldes Textile";"http://action.metaffiliation.com/trk.php?mclic=P461F953FC3117S1UB45811510253V3";"";"GORE RUNNING WEAR";"0";"Le bandeau de running Gore Pulse Windstopper soft shell, vous assure une protection haut de gamme contre le vent et le froid.Membrane Windstopper Composition: 92% Polyester,8% Elasthanne.Coloris: Noir";"";"48 heures";"";"";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/108/25081/232/photo_45811510253g";"http://img.metaffiliation.com/c/108/25081/232/photo_45811510253g";"http://img.metaffiliation.com/c/108/25081/232/photo_45811510253g";"http://action.metaffiliation.com/trk.php?maff=P461F953FC3117S1UB45811510253V3";"";"";"http://www.casal-running.com/casal/phproduit/20120912/1101337_Z.jpg"
"75250811510443";"Cardio Fréquencemètre Polar RCX3 RUN Blanc";"1101505";"250,70";"0,00";"250,70";"0,00";"0,00";"€";"Non classé";"20";"Montres / Cardios";"http://action.metaffiliation.com/trk.php?mclic=P461F953FC3117S1UB45811510443V3";"";"POLAR";"0";"Le Polar RCX 3 Run avec capteur de foulée S3+  est un cardio-fréquencemètre complet qui permettra aux coureurs exigeants de bénéficier d'un maximum d'information.Contenu du coffret :- Cardiofréquencemètre Polar RCX3- Émetteur Polar WearLink®+ W.I.N.D.- Capteur de foulée Polar s3+- Unité de transfert de données Polar DataLink- Guide de démarrage RCX3- Manuel de l'utilisateur du capteur de foulée s3+Fonctions principales:Fonctions montre    Eclairage de l'écran    Date et indicateur du jour de la semaine    Display text in English, German, French, Spanish, Portuguese, Italian, Dutch, Danish, Finnish, Norwegian and Swedish    Réglage de deux heures différentes - fuseaux horaires    Verrouillage des boutons    Indicateur de pile faible    Heure du jour (12/24h) avec alarme répétée    Changement de la pile par l'utilisateur    Etanche - 30mFonctions fréquence cardiaque    Fréquence cardiaque moyenne et maximale pour chaque temps intermédiaire    Fréquence cardiaque moyenne, minimale et maximale de l'exercice    Fréquence cardiaque - bpm / %    Estimation de la FC Max (basé sur l'âge)    FCmax (réglage de l'utilisateur)    Polar Fitness Test    Polar OwnCal® ? dépense calorique avec % de graisse brûlée    Polar OwnCode® (2.4 GHz W.I.N.D.) ? transmission codée    SportZones Polar    Polar ZoneOptimizer - Sport zones personnalisées    Training benefitFonctions de capteur de foulée s3/s3+Vitesse/Allure - instantanée, moyenne et maximumIndice de course à piedLougueur de foulée moyenneCadence - instantanée, moyenne et maximumDistance - exercice, temps intermédiaire, parcours et cumulFonctions entraînementNombre de temps intermédiaires - 99Profils Sportifs (4 profils sportifs pré-existants)Indicateur graphique de zone cibleEnregistrement automatique des temps intermédiaresZonePointer - Indicateur de zoneRéglages de cardioVerrouillage de zoneTransfert de données    Compatible avec Mac (sous Intel) via Polar DataLink    Compatible avec PC via Polar DataLink    Compatible avec polarpersonaltrainer.com via Polar DataLinkFonctions enregistrementCumulsFichiers mémoires (avec résumés) - 99Résumé hebdomadaireCouleur: Blanc";"";"48 heures";"";"";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/108/25081/422/photo_45811510443g";"http://img.metaffiliation.com/c/108/25081/422/photo_45811510443g";"http://img.metaffiliation.com/c/108/25081/422/photo_45811510443g";"http://action.metaffiliation.com/trk.php?maff=P461F953FC3117S1UB45811510443V3";"";"";"http://www.casal-running.com/casal/phproduit/20120925/1101505_Z.jpg"
"75250811510641";"Chaussures Running Mizuno Wave Ronin série spéciale JO Londres 2012 Violet /Citron";"1101321";"60,00";"0,00";"120,00";"6,90";"0,00";"€";"Non classé";"20";"Chaussures Femme";"http://action.metaffiliation.com/trk.php?mclic=P461F953FC3117S1UB45811510641V3";"";"MIZUNO";"0";"Edition spéciale JO Londres 2012 La Chaussure Mizuno Wave Ronin 4 est une chaussure de compétition ultra légère (190g) pour les courses sur route.Tige / empeigne: une tige ultra-légère avec un mesh très aéré.Semelle intermédiaire: la plaque Wave Infinity garantit une meilleure répartition de l'onde de choc au moment de l'impact au sol.Cette chaussure bénéficie de l'élastomère rebondissant AP+ pour plus de dynamisme et de légèreté.Semelle extérieure: elle intègre la technologie X10, caoutchouc carbone particulièrement résistant à l'abrasionPoids: 190g Couleurs: Violet / Citron vertPour bien choisir votre pointure, pensez à consulter l'onglet guide des tailles.";"";"48 heures";"";"";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/108/25081/620/photo_45811510641g";"http://img.metaffiliation.com/c/108/25081/620/photo_45811510641g";"http://img.metaffiliation.com/c/108/25081/620/photo_45811510641g";"http://action.metaffiliation.com/trk.php?maff=P461F953FC3117S1UB45811510641V3";"";"";"http://www.casal-running.com/casal/phproduit/20120718/1101321&10.5UK_Z.jpg"
"75250811510987";"T-shirt Running Gore Air Femme";"1100449";"24,70";"0,00";"49,40";"6,90";"0,00";"€";"Non classé";"20";"Textile Femme";"http://action.metaffiliation.com/trk.php?mclic=P461F953FC3117S1UB45811510987V3";"";"GORE RUNNING WEAR";"0";"T-shirt de Running Gore Air Femme avec inserts mesh pour une ventilation optimale et poche dorsale avec zip réfléchissant.Coutures plates Composition: 86% Polyamide,14% Elasthanne. Inserts Mesh: 80% Polyamide, 20% Elasthanne.Couleurs: Blanc / Noir";"";"48 heures";"";"";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/108/25081/55/photo_45811510987g";"http://img.metaffiliation.com/c/108/25081/55/photo_45811510987g";"http://img.metaffiliation.com/c/108/25081/55/photo_45811510987g";"http://action.metaffiliation.com/trk.php?maff=P461F953FC3117S1UB45811510987V3";"";"";"http://www.casal-running.com/casal/phproduit/20110804/1100449&36_Z.jpg"
"75250811510989";"T-shirt Running Gore Essential Thermo Femme";"1100451";"29,70";"0,00";"59,40";"6,90";"0,00";"€";"Non classé";"20";"Textile Femme";"http://action.metaffiliation.com/trk.php?mclic=P461F953FC3117S1UB45811510989V3";"";"GORE RUNNING WEAR";"0";"Le T-shirt de Running Gore Essential Thermo bénéficie d'une prolongation de la partie dorsale assurant une protection optimale du bas du dos. La coupe est cintrée et ajustée pour être près du corps.Composition: 92% Polypropylène, 8% Elasthanne.Couleur: Blanc";"";"48 heures";"";"";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/108/25081/57/photo_45811510989g";"http://img.metaffiliation.com/c/108/25081/57/photo_45811510989g";"http://img.metaffiliation.com/c/108/25081/57/photo_45811510989g";"http://action.metaffiliation.com/trk.php?maff=P461F953FC3117S1UB45811510989V3";"";"";"http://www.casal-running.com/casal/phproduit/20111122/1100451&34_Z.jpg"
"75250811511023";"T-shirt Running Asics Ayami Kanji Femme";"1100245";"17,20";"0,00";"34,50";"6,90";"0,00";"€";"Non classé";"20";"Textile Femme";"http://action.metaffiliation.com/trk.php?mclic=P461F953FC3117S1UB45811511023V3";"";"ASICS";"0";"T-shirt Asics collection Ayami. Coupe longue pour le style et le confort, ajustée à la taille, ouverture bouffante aux manches.Composition: 92% Coton, 8% ElasthanneCouleurs: Noir";"";"48 heures";"";"";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/108/25081/91/photo_45811511023g";"http://img.metaffiliation.com/c/108/25081/91/photo_45811511023g";"http://img.metaffiliation.com/c/108/25081/91/photo_45811511023g";"http://action.metaffiliation.com/trk.php?maff=P461F953FC3117S1UB45811511023V3";"";"";"http://www.casal-running.com/casal/phproduit/20110805/1100245&L_Z.jpg"
"75250811511027";"Collant Running Odlo Active Run femme";"1100255";"33,00";"0,00";"55,10";"6,90";"0,00";"€";"Non classé";"20";"Soldes Textile";"http://action.metaffiliation.com/trk.php?mclic=P461F953FC3117S1UB45811511027V3";"";"ODLO";"0";"Collant de running Odlo active Run extrêmement doux et extensible qui permet une liberté de mouvement optimale.S'adapte parfaitement au corps et revient en place. Taille élastiquée et cordon plat de serrage. Poche arrière zippée. Bas zippés. Parfait pour une pratique régulière par temps frais ou humide.Composition : 92% Polyester, 8% ElasthanneCouleurs: Noir";"";"48 heures";"";"";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/108/25081/95/photo_45811511027g";"http://img.metaffiliation.com/c/108/25081/95/photo_45811511027g";"http://img.metaffiliation.com/c/108/25081/95/photo_45811511027g";"http://action.metaffiliation.com/trk.php?maff=P461F953FC3117S1UB45811511027V3";"";"";"http://www.casal-running.com/casal/phproduit/20110804/1100255&L_Z.jpg"
"75250811511045";"T-shirt Manches Longues Running Odlo Evolution Warm Femme noir";"1100275";"39,10";"0,00";"65,20";"6,90";"0,00";"€";"Non classé";"20";"Soldes Textile";"http://action.metaffiliation.com/trk.php?mclic=P461F953FC3117S1UB45811511045V3";"";"ODLO";"0";"A porter en sous-vêtement ou en couche unique, le t-shirt Odlo Evolution Warm est chaud et transfére l'humidité. L'intérieur gratté procure chaleur et confort ce qui en fait un produit particulièrement adapté lors de conditions climatiques froides.Structure 3D sans couture ultra-confortable qui s'adapte parfaitement aux formes du corps et permet une liberté de mouvement maximale. Zones de frottement réduites grâce à la construction sans couture et aux ourlets plats aux extrémités.Système antibactérien ODLO «effect». Des ions d'argent insérés dans la fibre limitent la prolifération des bactéries, source de mauvaises odeurs.Composition: 60 % Polyester, 34% Polyamide, 6% ElasthanneColoris: Noir / Gris";"";"48 heures";"";"";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/108/25081/113/photo_45811511045g";"http://img.metaffiliation.com/c/108/25081/113/photo_45811511045g";"http://img.metaffiliation.com/c/108/25081/113/photo_45811511045g";"http://action.metaffiliation.com/trk.php?maff=P461F953FC3117S1UB45811511045V3";"";"";"http://www.casal-running.com/casal/phproduit/20120301/1100275&XS_Z.jpg"
"75250811511047";"T-shirt Manches Longues 1/2 zip Running Odlo Evolution Warm Femme noir";"1100279";"51,10";"0,00";"85,20";"6,90";"0,00";"€";"Non classé";"20";"Soldes Textile";"http://action.metaffiliation.com/trk.php?mclic=P461F953FC3117S1UB45811511047V3";"";"ODLO";"0";"A porter en sous-vêtement ou en couche unique, le t-shirt seamless Odlo Evolution Warm est chaud et transfére l'humidité. L'intérieur gratté procure chaleur et confort ce qui en fera un produit particulièrement adapté lors de conditions climatiques froides.Structure 3D sans couture ultra-conforatable qui s'adapte parfaitement aux formes du corps et permet une liberté de mouvement maximale. Zones de frottement réduites grâce à la construction sans couture et aux ourlets plats aux extrémités.Système antibactérien ODLO «effect». Des ions d'argent insérés dans la fibre limitent la prolifération des bactéries, source de mauvaises odeurs.Composition: 60 % Polyester, 34% Polyamide, 6% ElasthanneColoris: Noir / Gris";"";"48 heures";"";"";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/108/25081/115/photo_45811511047g";"http://img.metaffiliation.com/c/108/25081/115/photo_45811511047g";"http://img.metaffiliation.com/c/108/25081/115/photo_45811511047g";"http://action.metaffiliation.com/trk.php?maff=P461F953FC3117S1UB45811511047V3";"";"";"http://www.casal-running.com/casal/phproduit/20120301/1100279&L_Z.jpg"
"75250811511049";"T-shirt Running Odlo Evolution Light Femme";"1100283";"24,75";"0,00";"49,50";"6,90";"0,00";"€";"Non classé";"20";"Textile Femme";"http://action.metaffiliation.com/trk.php?mclic=P461F953FC3117S1UB45811511049V3";"";"ODLO";"0";"A porter en sous-vêtement ou en couche unique, le t-shirt seamless Odlo Evolution Light est trés léger et bénéficie d'un haut transfert d'humidité. Il sera particulièrement adapté à une pratique sportive intense (notamment la course à pied) tout au long de l'année.Structure 3D sans couture, avec excellent transfert d'humidité et zones climatiques intégrées.Zones de frottement réduites grâce à la construction sans couture et aux ourlets plats aux extrémités.Système antibactérien ODLO «effect». Des ions d'argent insérés dans la fibre limitent la prolifération des bactéries, source de mauvaises odeurs.Composition: 75% Polyester, 19% Polyamide, 6% ElasthanneCouleurs: Noir";"";"48 heures";"";"";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/108/25081/117/photo_45811511049g";"http://img.metaffiliation.com/c/108/25081/117/photo_45811511049g";"http://img.metaffiliation.com/c/108/25081/117/photo_45811511049g";"http://action.metaffiliation.com/trk.php?maff=P461F953FC3117S1UB45811511049V3";"";"";"http://www.casal-running.com/casal/phproduit/20110804/1100283&XS_Z.jpg"
"75250811511079";"T-shirt Running Adidas Supernova Femme violet";"1100887";"17,20";"0,00";"34,50";"6,90";"0,00";"€";"Non classé";"20";"Textile Femme";"http://action.metaffiliation.com/trk.php?mclic=P461F953FC3117S1UB45811511079V3";"";"ADIDAS";"0";"T-shirt de Running Adidas Supernova assurant une régulation optimale de la transpiration grâce à la technologie ClimaCool.Bandes Adidas ultra légères Lasercut favorisant une liberté de mouvement optimaleDétails réfléchissantsComposition: 100% PolyesterCouleurs: Violet";"";"48 heures";"";"";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/108/25081/147/photo_45811511079g";"http://img.metaffiliation.com/c/108/25081/147/photo_45811511079g";"http://img.metaffiliation.com/c/108/25081/147/photo_45811511079g";"http://action.metaffiliation.com/trk.php?maff=P461F953FC3117S1UB45811511079V3";"";"";"http://www.casal-running.com/casal/phproduit/20120203/1100887&42_Z.jpg"
"75250811511087";"Jupe Running Adidas Supernova Femme";"1100898";"22,20";"0,00";"44,50";"6,90";"0,00";"€";"Non classé";"20";"Textile Femme";"http://action.metaffiliation.com/trk.php?mclic=P461F953FC3117S1UB45811511087V3";"";"ADIDAS";"0";"Jupe de Running assurant une régulation optimale de la transpiration grâce à la technologie ClimaCool.Maille jersey apportant douceur et confort à la coureuse. Détails et finition: poche MP3Composition: 89% Polyester - 11 % ElasthanneCouleurs: Gris / Violet";"";"48 heures";"";"";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/108/25081/155/photo_45811511087g";"http://img.metaffiliation.com/c/108/25081/155/photo_45811511087g";"http://img.metaffiliation.com/c/108/25081/155/photo_45811511087g";"http://action.metaffiliation.com/trk.php?maff=P461F953FC3117S1UB45811511087V3";"";"";"http://www.casal-running.com/casal/phproduit/20120209/1100898&42_Z.jpg"
"75250811511095";"T-shirt Running Craft Performance Run Léger Femme";"1100913";"19,70";"0,00";"39,50";"6,90";"0,00";"€";"Non classé";"20";"Textile Femme";"http://action.metaffiliation.com/trk.php?mclic=P461F953FC3117S1UB45811511095V3";"";"CRAFT";"0";"Le T-shirt  Craft Performance Run permet l'évacuation de la transpiration. Sa coupe ergonomique assure une liberté de mouvement totalePanneaux de ventilation sur les zones de transpirationsCouleurs: Noir - MagentaComposition: 100% Polyester";"";"48 heures";"";"";"1";"0";"0";"0";"0";"http://img.metaffiliation.com/c/108/25081/163/photo_45811511095g";"http://img.metaffiliation.com/c/108/25081/163/photo_45811511095g";"http://img.metaffiliation.com/c/108/25081/163/photo_45811511095g";"http://action.metaffiliation.com/trk.php?maff=P461F953FC3117S1UB45811511095V3";"";"";"http://www.casal-running.com/casal/phproduit/20120203/1100913&M_Z.jpg"
